vacancy_id,vacancy_name,published_at,applied_at,all_skills,hard_skills,soft_skills,tools,skill_count,hard_skill_count,soft_skill_count,tools_count,salary_from,salary_to,salary_currency,salary_gross,employer_name,employer_id,employer_url,vacancy_url,experience,employment,schedule,area
131460304,Менеджер по маркетплейсам (Золотое яблоко),2026-03-26T11:32:45+0300,2026-03-26T11:32:45+0300,"bitrix24, excel, контроль",,контроль,"bitrix24, excel",3,0,1,2,130000.0,,RUR,False,Skinprobiotic,4795669,https://api.hh.ru/employers/4795669,https://hh.ru/vacancy/131460304,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131555199,Лид менеджер,2026-03-26T00:49:15+0300,2026-03-26T00:49:15+0300,"bitrix24, контроль, контроль качества",контроль качества,контроль,bitrix24,3,1,1,1,30000.0,100000.0,RUR,False,Акаткин Александр Михайлович,12658396,https://api.hh.ru/employers/12658396,https://hh.ru/vacancy/131555199,Нет опыта,Полная занятость,Полный день,Липецк
131110682,Менеджер по продажам юридических услуг (без поиска клиентов),2026-03-26T09:33:03+0300,2026-03-26T09:33:03+0300,"переговоры, телефонные переговоры",,"переговоры, телефонные переговоры",,2,0,2,0,50000.0,250000.0,RUR,False,Юридический Сервис Мои Права,4182345,https://api.hh.ru/employers/4182345,https://hh.ru/vacancy/131110682,Нет опыта,Полная занятость,Полный день,Томск
131444663,Помощник менеджера по продажам (Оператор 1С),2026-03-23T08:15:01+0300,2026-03-23T08:15:01+0300,"1с, взаимодействие, внимательность, ответственность, стрессоустойчивость",,"взаимодействие, внимательность, ответственность, стрессоустойчивость",1с,5,0,4,1,50000.0,60000.0,RUR,False,Альтус,628860,https://api.hh.ru/employers/628860,https://hh.ru/vacancy/131444663,От 1 года до 3 лет,Полная занятость,Полный день,Ростов-на-Дону
131548287,Менеджер по продажам,2026-03-25T16:06:11+0300,2026-03-25T16:06:11+0300,"исполнительность, ответственность",,"исполнительность, ответственность",,2,0,2,0,70000.0,,RUR,True,Тульский Кирпичный Завод,4195783,https://api.hh.ru/employers/4195783,https://hh.ru/vacancy/131548287,Нет опыта,Полная занятость,Полный день,Тула
131575736,Специалист по Bitrix24 (Клиентский менеджер),2026-03-26T13:04:54+0300,2026-03-26T13:04:54+0300,"bitrix24, ответственность, стрессоустойчивость",,"ответственность, стрессоустойчивость",bitrix24,3,0,2,1,100000.0,150000.0,RUR,True,Дипайти,12421365,https://api.hh.ru/employers/12421365,https://hh.ru/vacancy/131575736,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
128739617,Помощник менеджера по закупкам интернет-магазина,2026-03-08T10:22:15+0300,2026-03-08T10:22:15+0300,"1с, ms office, контроль, контроль поставок, честный знак","контроль поставок, честный знак",контроль,"1с, ms office",5,2,1,2,80000.0,85000.0,RUR,False,"Северная, Птицефабрика",67076,https://api.hh.ru/employers/67076,https://hh.ru/vacancy/128739617,От 1 года до 3 лет,Полная занятость,Полный день,Санкт-Петербург
130796576,Менеджер по продажам (р-н Елизавет),2026-02-26T14:10:05+0300,2026-02-26T14:10:05+0300,bitrix24,,,bitrix24,1,0,0,1,130000.0,300000.0,RUR,False,УНТЦ-ЭТ,4357269,https://api.hh.ru/employers/4357269,https://hh.ru/vacancy/130796576,От 1 года до 3 лет,Полная занятость,Полный день,Екатеринбург
131536718,Администратор,2026-03-25T12:04:01+0300,2026-03-25T12:04:01+0300,"bitrix24, excel, word, контроль, приём звонков",приём звонков,контроль,"bitrix24, excel, word",5,1,1,3,3000000.0,4000000.0,UZS,False,Dentimo Medical,9067303,https://api.hh.ru/employers/9067303,https://hh.ru/vacancy/131536718,От 1 года до 3 лет,Полная занятость,Полный день,Фергана
131560869,Ассистент директора,2026-03-26T08:58:14+0300,2026-03-26T08:58:14+0300,"bitrix24, outlook",,,"bitrix24, outlook",2,0,0,2,,,RUB,False,Elite Business Group,4469939,https://api.hh.ru/employers/4469939,https://hh.ru/vacancy/131560869,От 1 года до 3 лет,Полная занятость,Полный день,Алматы
131166506,Руководитель мебельного салона (старший дизайнер),2026-03-12T12:49:25+0300,2026-03-12T12:49:25+0300,,,,,0,0,0,0,700000.0,2000000.0,KZT,True,СЕРІК,10239893,https://api.hh.ru/employers/10239893,https://hh.ru/vacancy/131166506,Более 6 лет,Полная занятость,Полный день,Астана
131221319,Менеджер отдела продаж застройщика,2026-03-14T12:33:08+0300,2026-03-14T12:33:08+0300,,,,,0,0,0,0,172400.0,287400.0,RUR,False,Специализированный Застройщик Кип Девелопмент,11955688,https://api.hh.ru/employers/11955688,https://hh.ru/vacancy/131221319,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131550678,Начальник склада,2026-03-25T17:07:30+0300,2026-03-25T17:07:30+0300,"1с, дисциплинированность, контроль, ответственность, руководство",,"дисциплинированность, контроль, ответственность, руководство",1с,5,0,4,1,80000.0,,RUR,False,Мастер СПА,2692990,https://api.hh.ru/employers/2692990,https://hh.ru/vacancy/131550678,От 3 до 6 лет,Полная занятость,Полный день,Калининград
131587719,Менеджер проекта,2026-03-26T17:10:41+0300,2026-03-26T17:10:41+0300,"аккуратность, контроль",,"аккуратность, контроль",,2,0,2,0,120000.0,160000.0,RUR,True,Группа Простых Инженерных Решений,3125436,https://api.hh.ru/employers/3125436,https://hh.ru/vacancy/131587719,От 3 до 6 лет,Полная занятость,Полный день,Екатеринбург
131313304,"Специалист по тендерному сопровождению (223-ФЗ, 44-ФЗ, коммерческие торги)",2026-03-17T16:35:10+0300,2026-03-17T16:35:10+0300,bitrix24,,,bitrix24,1,0,0,1,70000.0,,RUR,False,Аква-тэк СК,10406479,https://api.hh.ru/employers/10406479,https://hh.ru/vacancy/131313304,От 1 года до 3 лет,Полная занятость,Полный день,Екатеринбург
131458203,Проектный менеджер,2026-03-23T11:06:46+0300,2026-03-23T11:06:46+0300,"bitrix24, excel, word",,,"bitrix24, excel, word",3,0,0,3,100000.0,,RUR,False,Альхон,3758191,https://api.hh.ru/employers/3758191,https://hh.ru/vacancy/131458203,От 1 года до 3 лет,Полная занятость,Полный день,Тюмень
131497812,Digital-маркетолог,2026-03-27T10:59:32+0300,2026-03-27T10:59:32+0300,"bitrix24, внимательность",,внимательность,bitrix24,2,0,1,1,120000.0,170000.0,RUR,True,Акметрон,1121788,https://api.hh.ru/employers/1121788,https://hh.ru/vacancy/131497812,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131508859,Менеджер по работе с дилерами,2026-03-24T14:11:15+0300,2026-03-24T14:11:15+0300,"1с, работа с возражениями",работа с возражениями,,1с,2,1,0,1,110000.0,130000.0,RUR,False,ТехноСонус,1652359,https://api.hh.ru/employers/1652359,https://hh.ru/vacancy/131508859,От 1 года до 3 лет,Полная занятость,Полный день,Екатеринбург
131552382,Прораб (отделочные работы),2026-03-25T17:57:08+0300,2026-03-25T17:57:08+0300,чертежи,чертежи,,,1,1,0,0,150000.0,,RUR,False,Промышленное и Гражданское Строительство 78,9673116,https://api.hh.ru/employers/9673116,https://hh.ru/vacancy/131552382,От 3 до 6 лет,Полная занятость,Полный день,Санкт-Петербург
131011521,Администратор (питомник растений),2026-03-26T17:27:01+0300,2026-03-26T17:27:01+0300,"bitrix24, excel, ms office",,,"bitrix24, excel, ms office",3,0,0,3,110000.0,130000.0,RUR,False,АПК Национальное Достояние,5914152,https://api.hh.ru/employers/5914152,https://hh.ru/vacancy/131011521,От 1 года до 3 лет,Полная занятость,Сменный график,Москва
131362007,Графический дизайнер,2026-03-24T06:52:41+0300,2026-03-24T06:52:41+0300,,,,,0,0,0,0,75000.0,,RUR,False,НЕВАТОМ,1533366,https://api.hh.ru/employers/1533366,https://hh.ru/vacancy/131362007,От 1 года до 3 лет,Полная занятость,Полный день,Новосибирск
131394816,Менеджер по работе с клиентами в офис,2026-03-19T17:15:33+0300,2026-03-19T17:15:33+0300,"1с, excel, word, аккуратность, внимательность, ответственность, развитие",,"аккуратность, внимательность, ответственность, развитие","1с, excel, word",7,0,4,3,80000.0,120000.0,RUR,False,Дентал Бэйс,2522807,https://api.hh.ru/employers/2522807,https://hh.ru/vacancy/131394816,Нет опыта,Полная занятость,Полный день,Москва
